t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,-0.00006,0.00000,0.75205,1.00000,-0.00000,-0.00093,-0.00000,0.03516,0.00007,0.68452,0.68452,0.00183,0.00007,2,0.03423,0.00183,0.034232,0.01478,-1.1824,0.0000,0.9512,-0.0021,-1.9537,-0.0004,0.7969,0,0.08500,0.03000,0.0862,0.0862,0.056853,0.118397,16.2346,-0.1245,134.1932,-8.9380,-0.6137,173.2324,16.2324,0.0530,133.9716,-8.9347,0.6301,173.0819,-0.084094,-0.000341,134.1860,0.025531,-0.000134,173.2324,-0.084219,0.000711,133.9644,0.025547,0.000147,173.0819,-0.32322,0.00004,-0.00002,0.70525,-0.38059,-0.00002,-0.32322,-0.00003,0.00001,0.70524,-0.38059,0.00002,0.00137,0.00120,0.00137,0.00120,-1.73367,-0.18116,0.11877,-15.10276,-5.84846,0.05000,-1.73991,0.17531,-0.11385,-15.08452,-5.85449,-0.09694,-1.24913,-0.82360,-1.24892,-0.82361,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,-0.00008,0.00000,0.75209,1.00000,-0.00000,-0.00093,-0.00000,0.03514,0.00007,0.68457,0.68452,0.00185,0.00007,2,0.03426,0.00185,0.034261,0.01454,-1.2294,-0.0000,0.7936,-0.0019,-1.7206,-0.0004,0.7004,0,0.08500,0.03000,0.2062,0.2064,-0.049750,0.118238,13.5458,-0.1216,138.1708,17.4781,-0.1955,141.2899,13.5440,0.0582,137.9510,17.4738,0.1405,141.0716,-0.069310,-0.000364,138.1652,-0.081073,-0.000293,141.2899,-0.069407,0.000673,137.9453,-0.081184,0.000617,141.0716,-0.32320,0.00004,-0.00002,0.70516,-0.38050,-0.00002,-0.32320,-0.00003,0.00001,0.70515,-0.38050,0.00002,0.00132,0.00117,0.00132,0.00117,-1.35750,-0.18515,0.11500,-14.56970,-4.14673,0.05447,-1.36379,0.17983,-0.11130,-14.55160,-4.15266,-0.09483,-1.28377,-0.87275,-1.28384,-0.87277,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,-0.00009,0.00000,0.75212,1.00000,-0.00000,-0.00094,-0.00000,0.03512,0.00007,0.68461,0.68452,0.00186,0.00007,2,0.03429,0.00186,0.034290,0.01420,-1.2574,-0.0001,0.6569,-0.0016,-1.5219,-0.0003,0.6090,0,0.08500,0.03000,0.1734,0.1736,-0.036132,0.118203,11.2125,-0.1198,141.5618,15.0917,-0.1591,145.0917,11.2107,0.0641,141.3435,15.0896,0.1076,144.8729,-0.057327,-0.000390,141.5572,-0.067455,-0.000328,145.0917,-0.057403,0.000647,141.3390,-0.067544,0.000607,144.8729,-0.32319,0.00004,-0.00002,0.70511,-0.38045,-0.00002,-0.32319,-0.00003,0.00001,0.70511,-0.38045,0.00002,0.00126,0.00115,0.00126,0.00115,-1.03484,-0.19010,0.11264,-14.11446,-2.69161,0.05938,-1.04104,0.18563,-0.10953,-14.09651,-2.69751,-0.09370,-1.31221,-0.91409,-1.31231,-0.91410,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,-0.00011,0.00000,0.75215,1.00000,-0.00000,-0.00094,-0.00000,0.03511,0.00007,0.68464,0.68452,0.00187,0.00007,2,0.03432,0.00187,0.034317,0.01377,-1.2754,-0.0001,0.5400,-0.0014,-1.3527,-0.0002,0.5234,0,0.08500,0.03000,0.1446,0.1448,-0.024907,0.118176,9.2167,-0.1181,144.4490,12.8679,-0.1565,148.3621,9.2148,0.0694,144.2322,12.8666,0.1098,148.1452,-0.047541,-0.000412,144.4453,-0.056229,-0.000355,148.3621,-0.047599,0.000626,144.2285,-0.056300,0.000589,148.1452,-0.32320,0.00004,-0.00002,0.70510,-0.38042,-0.00002,-0.32320,-0.00003,0.00001,0.70509,-0.38042,0.00001,0.00121,0.00113,0.00121,0.00113,-0.75686,-0.19431,0.11076,-13.72361,-1.44825,0.06363,-0.76293,0.19064,-0.10801,-13.70580,-1.45414,-0.09270,-1.33564,-0.94906,-1.33571,-0.94907,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,-0.00012,0.00000,0.75217,1.00000,-0.00000,-0.00094,-0.00000,0.03510,0.00008,0.68467,0.68452,0.00188,0.00007,2,0.03434,0.00188,0.034344,0.01328,-1.2857,-0.0001,0.4405,-0.0012,-1.2082,-0.0001,0.4437,0,0.08500,0.03000,0.1205,0.1206,-0.015685,0.118155,7.5183,-0.1166,146.9141,10.9217,-0.1548,151.1148,7.5165,0.0741,146.6985,10.9203,0.1137,150.8993,-0.039484,-0.000430,146.9111,-0.047006,-0.000376,151.1148,-0.039530,0.000608,146.6955,-0.047062,0.000571,150.8993,-0.32323,0.00004,-0.00002,0.70511,-0.38042,-0.00002,-0.32322,-0.00003,0.00001,0.70511,-0.38042,0.00001,0.00116,0.00112,0.00116,0.00112,-0.51651,-0.19792,0.10920,-13.38682,-0.38491,0.06726,-0.52248,0.19490,-0.10675,-13.36914,-0.39080,-0.09184,-1.35473,-0.97865,-1.35476,-0.97865,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,-0.00013,0.00000,0.75220,1.00000,-0.00000,-0.00094,-0.00000,0.03509,0.00008,0.68470,0.68452,0.00188,0.00007,2,0.03437,0.00188,0.034370,0.01273,-1.2891,-0.0001,0.3559,-0.0011,-1.0846,-0.0001,0.3697,0,0.08500,0.03000,0.1006,0.1007,-0.008067,0.118138,6.0747,-0.1152,149.0227,9.2590,-0.1533,153.4461,6.0728,0.0781,148.8082,9.2576,0.1171,153.2318,-0.032805,-0.000445,149.0202,-0.039387,-0.000393,153.4461,-0.032841,0.000594,148.8057,-0.039431,0.000557,153.2318,-0.32326,0.00004,-0.00002,0.70515,-0.38043,-0.00001,-0.32326,-0.00003,0.00001,0.70514,-0.38043,0.00001,0.00111,0.00111,0.00111,0.00111,-0.30814,-0.20100,0.10791,-13.09575,0.52550,0.07037,-0.31402,0.19851,-0.10571,-13.07816,0.51963,-0.09112,-1.37005,-1.00364,-1.37004,-1.00363,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00014,-0.00000,0.75222,1.00000,-0.00000,-0.00093,0.00001,0.03508,0.00008,0.68472,0.68452,0.00187,0.00007,2,0.03440,0.00187,0.034399,0.01511,-1.2867,-0.0002,0.2840,-0.0009,-0.9787,0.0000,0.3011,0,0.08500,0.03000,0.0841,0.0842,-0.001732,0.118124,-11.4061,89.9632,149.9978,7.8396,-0.1518,155.4229,21.1023,-89.9954,150.0121,7.8382,0.1200,155.2097,0.002262,-0.029709,150.0002,-0.033050,-0.000408,155.4229,-0.055646,0.030002,150.0002,-0.033085,0.000545,155.2097,-0.32333,0.00005,0.00003,0.70524,-0.38045,0.00013,-0.32331,0.00005,0.00008,0.70523,-0.38057,-0.00014,0.00105,0.00110,0.00106,0.00110,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00015,-0.00001,0.75224,1.00000,-0.00001,-0.00093,0.00003,0.03508,0.00008,0.68474,0.68452,0.00187,0.00007,2,0.03444,0.00187,0.034432,0.01721,-1.5233,-0.0002,0.2084,-0.0451,-0.9738,0.1808,0.1849,1,0.08500,0.03000,0.8289,0.7675,0.028640,0.096668,-82.8183,88.4287,149.9803,-6.3263,82.3111,165.9890,89.9335,-89.9694,150.0590,22.5814,-73.0049,165.9360,0.063753,-0.009128,150.0002,-0.002677,-0.021854,165.9890,-0.085003,-0.030002,150.0002,-0.050257,0.020394,165.9360,-0.32344,0.00008,0.00013,0.70539,-0.38046,0.00045,-0.32338,0.00026,0.00024,0.70537,-0.38087,-0.00044,0.00099,0.00109,0.00100,0.00110,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00016,-0.00001,0.75225,1.00000,-0.00003,-0.00092,0.00006,0.03507,0.00008,0.68477,0.68452,0.00185,0.00007,2,0.03448,0.00185,0.034470,0.01924,-1.7440,-0.0002,0.1333,-0.0892,-0.9669,0.3635,0.0736,1,0.08500,0.03000,0.8370,0.7750,0.028656,0.096557,-85.3752,86.8682,150.0062,-6.4898,83.0309,165.8460,89.9251,-89.9112,150.0985,22.6878,-73.8500,166.1489,0.085003,-0.006281,150.0002,-0.002661,-0.021945,165.8460,-0.081533,-0.030000,150.0002,-0.049974,0.020336,166.1489,-0.32359,0.00012,0.00027,0.70560,-0.38048,0.00091,-0.32346,0.00057,0.00049,0.70556,-0.38133,-0.00090,0.00092,0.00108,0.00096,0.00111,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00017,-0.00002,0.75227,1.00000,-0.00004,-0.00090,0.00010,0.03507,0.00008,0.68479,0.68452,0.00183,0.00007,2,0.03452,0.00183,0.034511,0.02120,-1.9663,-0.0003,0.0578,-0.1330,-0.9603,0.5481,-0.0345,1,0.08500,0.03000,0.8439,0.7806,0.028685,0.096434,-87.9428,85.2840,150.0445,-6.6665,83.6284,165.6895,89.9147,-89.8234,150.1575,22.8404,-74.5043,166.3753,0.085003,-0.014246,150.0002,-0.002634,-0.022037,165.6895,-0.066279,-0.030002,150.0002,-0.049753,0.020279,166.3753,-0.32378,0.00017,0.00046,0.70587,-0.38050,0.00149,-0.32355,0.00098,0.00083,0.70580,-0.38192,-0.00149,0.00085,0.00108,0.00091,0.00112,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0200,-0.00018,-0.00004,0.75228,1.00000,-0.00006,-0.00089,0.00015,0.03507,0.00008,0.68481,0.68452,0.00181,0.00007,2,0.03457,0.00181,0.034556,0.02307,-2.1891,-0.0003,-0.0182,-0.1769,-0.9538,0.7349,-0.1394,1,0.08500,0.03000,0.8501,0.7860,0.028746,0.096304,-90.0890,83.6724,150.0937,-6.8711,84.1258,165.4736,89.4721,-89.7089,150.2335,22.9676,-75.0806,166.4871,0.052874,0.018922,150.0002,-0.002574,-0.022126,165.4736,-0.085003,-0.030003,150.0002,-0.049566,0.020251,166.4871,-0.32400,0.00024,0.00069,0.70620,-0.38051,0.00219,-0.32366,0.00149,0.00124,0.70609,-0.38265,-0.00221,0.00078,0.00108,0.00086,0.00114,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0220,-0.00019,-0.00005,0.75230,1.00000,-0.00009,-0.00087,0.00022,0.03508,0.00009,0.68483,0.68452,0.00178,0.00007,2,0.03463,0.00178,0.034605,0.02485,-2.4110,-0.0004,-0.0942,-0.2207,-0.9465,0.9235,-0.2409,1,0.08500,0.03000,0.8556,0.7911,0.028837,0.096191,-90.0983,82.0445,150.1520,-7.0984,84.5257,165.2226,86.8868,-89.5744,150.3205,23.0720,-75.6001,166.5288,0.085003,-0.002220,150.0002,-0.002485,-0.022189,165.2226,-0.073772,-0.030003,150.0002,-0.049397,0.020247,166.5288,-0.32426,0.00033,0.00097,0.70658,-0.38051,0.00297,-0.32378,0.00210,0.00173,0.70641,-0.38351,-0.00302,0.00070,0.00109,0.00082,0.00117,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0240,-0.00019,-0.00007,0.75231,1.00000,-0.00012,-0.00086,0.00031,0.03508,0.00010,0.68485,0.68452,0.00175,0.00007,2,0.03469,0.00175,0.034657,0.02653,-2.6311,-0.0004,-0.1702,-0.2642,-0.9380,1.1135,-0.3389,1,0.08500,0.03000,0.8606,0.7959,0.028945,0.096087,-90.1080,80.4082,150.2173,-7.3337,84.8593,164.9621,84.3042,-89.4212,150.4184,23.1566,-76.0816,166.5452,0.082562,-0.008369,150.0002,-0.002379,-0.022234,164.9621,-0.085003,-0.030003,150.0002,-0.049226,0.020261,166.5452,-0.32455,0.00043,0.00128,0.70702,-0.38051,0.00384,-0.32392,0.00280,0.00230,0.70678,-0.38447,-0.00394,0.00061,0.00110,0.00078,0.00120,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0260,-0.00020,-0.00009,0.75232,1.00000,-0.00015,-0.00084,0.00043,0.03509,0.00010,0.68487,0.68452,0.00171,0.00007,2,0.03473,0.00171,0.034713,0.02792,-2.8489,-0.0005,-0.2460,-0.3073,-0.9283,1.3045,-0.4337,1,0.08500,0.03000,0.8528,0.8691,0.028678,0.096184,-90.1178,78.7704,150.2885,-6.9182,84.9612,166.5959,81.7283,-89.2522,150.5252,27.3740,-54.5438,117.0254,0.085003,-0.006494,150.0002,-0.002649,-0.022070,166.5959,-0.081736,-0.030002,150.0002,-0.085016,0.020885,117.0254,-0.32489,0.00054,0.00161,0.70752,-0.38052,0.00478,-0.32400,0.00368,0.00302,0.70698,-0.38480,-0.00500,0.00052,0.00110,0.00075,0.00123,-6.32357,-44.74325,28.40003,-13.71731,4.86756,1.30765,6.12389,46.52923,-25.06962,-11.63947,-2.11011,-1.35044,-1.35852,-1.01511,-1.36304,-1.01540,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0280,-0.00020,-0.00013,0.75233,1.00000,-0.00021,-0.00081,0.00062,0.03509,0.00011,0.68489,0.68452,0.00167,0.00007,2,0.03476,0.00167,0.034788,0.04116,-3.0485,-0.0005,-0.3448,-0.4521,-0.6961,1.5113,-0.4053,0,0.08500,0.03000,0.8558,0.8688,0.028770,0.096095,-90.1201,73.6707,150.3502,-7.1272,85.2439,166.5943,78.3847,-89.0601,150.5909,27.9973,-55.5940,119.4162,0.085007,-0.005911,150.0005,-0.002559,-0.022084,166.5943,-0.082914,-0.030007,150.0005,-0.085017,0.020636,119.4162,-0.32540,0.00075,0.00205,0.70824,-0.38036,0.00555,-0.32399,0.00498,0.00426,0.70712,-0.38474,-0.00512,0.00041,0.00125,0.00068,0.00140,-41.65146,-33.17362,26.49532,-27.33090,13.13786,-1.68090,41.28460,42.96355,-17.89758,3.11643,-3.02772,7.52805,1.84123,0.41939,-4.16959,-0.12169,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0300,-0.00021,-0.00018,0.75234,1.00000,-0.00028,-0.00079,0.00090,0.03510,0.00013,0.68491,0.68452,0.00163,0.00007,2,0.03480,0.00163,0.034890,0.05376,-4.2284,-0.0006,-0.4004,-0.6195,-0.8901,2.3366,-0.5843,1,0.08500,0.03000,0.5910,0.8147,0.063654,0.114584,-90.1049,67.8306,150.4059,-53.2235,61.8885,230.2112,76.4497,-88.9587,150.5372,64.9909,-27.8003,144.6081,0.085007,0.030007,150.0005,0.032365,-0.003614,230.2112,-0.072106,-0.021695,150.0005,-0.085016,-0.021173,144.6081,-0.32613,0.00108,0.00268,0.70921,-0.38002,0.00606,-0.32390,0.00673,0.00610,0.70724,-0.38448,-0.00409,0.00029,0.00156,0.00056,0.00176,-41.65146,-33.17362,26.49532,-27.33090,13.13786,-1.68090,41.28460,42.96355,-17.89758,3.11643,-3.02772,7.52805,1.84123,0.41939,-4.16959,-0.12169,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0320,-0.00022,-0.00024,0.75236,1.00000,-0.00036,-0.00076,0.00117,0.03512,0.00015,0.68493,0.68452,0.00158,0.00007,2,0.03484,0.00158,0.035022,0.07027,-5.3977,-0.0007,-0.4624,-0.7870,-1.0856,3.1733,-0.7673,0,0.08500,0.03000,0.5990,0.8296,0.064318,0.111553,73.6928,63.8220,147.8950,-53.2970,62.8725,229.3399,-89.4771,-90.6859,149.9017,66.9407,-27.9526,145.7411,0.085007,-0.030007,147.6746,0.032993,-0.006559,229.3399,-0.071771,-0.030007,150.0005,-0.085013,-0.020327,145.7411,-0.32696,0.00161,0.00373,0.71043,-0.37962,0.00674,-0.32385,0.00856,0.00799,0.70724,-0.38378,-0.00260,0.00010,0.00188,0.00045,0.00218,68.49743,-22.90881,21.06414,27.43905,21.45199,2.18898,-67.41989,31.50788,-21.34327,-51.92270,-10.26325,7.68872,-8.48282,-1.96430,4.73073,-0.32720,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0340,-0.00024,-0.00028,0.75238,1.00000,-0.00045,-0.00072,0.00137,0.03513,0.00016,0.68496,0.68452,0.00151,0.00007,2,0.03488,0.00151,0.035177,0.07655,-6.9303,-0.0008,-0.6169,-0.7129,-1.3834,3.4162,-1.0409,1,0.08500,0.03000,0.7550,0.8250,0.068788,0.107019,70.0384,-83.3840,137.7833,92.8179,42.5758,225.4219,-91.0955,59.0488,149.8473,-60.5297,-59.2000,171.0424,0.085008,-0.030008,138.4150,0.037433,-0.011014,225.4219,-0.064082,-0.030007,150.0005,-0.085009,-0.025002,171.0424,-0.32781,0.00240,0.00543,0.71182,-0.37928,0.00787,-0.32389,0.01032,0.00974,0.70718,-0.38281,-0.00095,-0.00018,0.00215,0.00040,0.00265,68.49743,-22.90881,21.06414,27.43905,21.45199,2.18898,-67.41989,31.50788,-21.34327,-51.92270,-10.26325,7.68872,-8.48282,-1.96430,4.73073,-0.32720,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0360,-0.00025,-0.00033,0.75240,1.00000,-0.00055,-0.00068,0.00151,0.03515,0.00018,0.68500,0.68452,0.00144,0.00007,2,0.03493,0.00144,0.035325,0.07344,-7.6788,-0.0010,-0.6778,-0.5463,-1.5962,3.9191,-1.2246,1,0.08500,0.03000,0.6742,0.8253,0.116271,0.115902,68.0088,-78.8802,130.3025,60.5834,18.3866,156.5160,-91.1457,60.2326,150.0649,-68.6595,-72.5670,201.7521,0.085008,-0.030008,131.0337,0.085016,-0.002414,156.5160,-0.061489,-0.030007,150.0005,-0.062738,-0.022534,201.7521,-0.32854,0.00371,0.00837,0.71318,-0.37909,0.00942,-0.32403,0.01197,0.01123,0.70719,-0.38217,0.00065,-0.00055,0.00235,0.00041,0.00317,68.49743,-22.90881,21.06414,27.43905,21.45199,2.18898,-67.41989,31.50788,-21.34327,-51.92270,-10.26325,7.68872,-8.48282,-1.96430,4.73073,-0.32720,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0380,-0.00027,-0.00037,0.75243,1.00000,-0.00067,-0.00064,0.00154,0.03516,0.00019,0.68503,0.68452,0.00136,0.00007,2,0.03498,0.00136,0.035472,0.07403,-7.6669,-0.0011,-0.6367,-0.3342,-1.6970,4.8624,-1.3094,0,0.08500,0.03000,0.7510,0.8250,0.116521,0.088255,69.5693,-76.6310,126.6578,57.1242,34.9963,148.6679,-91.3020,65.2219,150.2714,-68.9474,-68.4149,196.2319,0.085009,-0.030008,127.5226,0.085020,-0.030036,148.6679,-0.065141,-0.030007,150.0005,-0.064270,-0.025633,196.2319,-0.32911,0.00529,0.01157,0.71454,-0.37917,0.01072,-0.32426,0.01351,0.01270,0.70720,-0.38167,0.00197,-0.00100,0.00248,0.00047,0.00372,59.42594,58.99915,-26.57411,23.41958,18.47416,6.65171,-59.12811,-49.85449,32.76603,-48.86568,-9.10529,2.11699,-8.99769,-2.09467,4.90283,-0.23179,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0400,-0.00028,-0.00040,0.75245,1.00000,-0.00079,-0.00060,0.00142,0.03518,0.00019,0.68507,0.68452,0.00134,0.00007,2,0.03503,0.00134,0.035622,0.07519,-7.9493,-0.0013,-0.5279,-0.3577,-1.6668,4.9776,-1.3414,0,0.08500,0.03000,0.8272,0.8281,0.116479,0.088278,73.3640,-77.0620,127.5412,46.6636,-54.0406,143.8633,-91.3819,64.8517,150.4182,-70.3605,58.9778,184.7690,0.085008,-0.030008,128.5505,0.085024,-0.030040,143.8633,-0.065819,-0.030007,150.0005,-0.063135,-0.025674,184.7690,-0.32953,0.00698,0.01464,0.71591,-0.37961,0.01187,-0.32456,0.01496,0.01424,0.70719,-0.38124,0.00295,-0.00151,0.00254,0.00054,0.00430,58.38784,55.53637,-24.91672,23.51915,18.67434,6.61760,-57.79271,-46.24502,31.42660,-48.59434,-9.15955,2.08367,-8.42526,-1.92547,4.37039,-0.42824,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0420,-0.00029,-0.00042,0.75248,1.00000,-0.00091,-0.00056,0.00115,0.03519,0.00020,0.68511,0.68452,0.00158,0.00007,2,0.03507,0.00158,0.035775,0.07671,-8.2806,-0.0014,-0.4287,-0.3858,-1.6453,5.0951,-1.3662,0,0.08500,0.03000,0.8257,0.8280,0.116375,0.088366,76.8257,-77.3449,128.1760,48.7491,-53.0776,145.4668,-91.4598,64.1754,150.5178,-70.1841,59.0897,184.6768,0.085008,-0.030008,129.3193,0.085027,-0.030045,145.4668,-0.066404,-0.030007,150.0005,-0.063849,-0.025660,184.6768,-0.32980,0.00880,0.01764,0.71730,-0.38039,0.01288,-0.32492,0.01638,0.01586,0.70716,-0.38085,0.00365,-0.00206,0.00256,0.00063,0.00490,57.45283,52.32432,-23.37047,23.57030,18.83965,6.57839,-56.60779,-42.87329,30.18159,-48.34749,-9.19816,2.06976,-7.91005,-1.77069,3.88943,-0.61087,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
